iid,title,type,description,release_year,age_certification,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,genre_action,genre_animation,genre_comedy,genre_crime,genre_documentation,genre_drama,genre_european,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_reality,genre_romance,genre_scifi,genre_sport,genre_thriller,genre_war,genre_western,production_of_eu,production_of_ap,production_of_others,production_of_na
ts218500,Dragons: Rescue Riders,1,Twins Dak and Leyla share a unique ability to communicate with dragons. The brother and sister lead a team of five young dragons that spend their days rescuing other dragons and helping the people in their adopted town of Huttsgalor.,2019,TV-Y,24,2.0,5.9,314.0,10.237,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tm451512,Close,0,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",2019,R,95,0.0,5.7,24755.0,17.405,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
ts224796,The Ghost Bride,1,"In 1890s Malacca, Li Lan finds herself in the afterlife and becomes mired in a mystery linked to the sinister, deceased son of a wealthy family.",2020,TV-14,51,1.0,6.2,739.0,7.036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm369389,The Silence of Others,0,"The story of the tortuous struggle against the silence of the victims of the dictatorship imposed by General Franco after the victory of the rebel side in the Spanish Civil War (1936-1975). In a democratic country, but still ideologically divided, the survivors seek justice as they organize the so-called “Argentinian lawsuit” and denounce the legally sanctioned pact of oblivion that intends to hide the crimes they were subjects of.",2019,,95,0.0,8.0,2096.0,9.886,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
tm933375,Cuties,0,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",2020,NC-17,96,0.0,3.4,30338.0,10.271,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm471922,An Easy Girl,0,"Naïma has just turned 16. This summer, she will have to decide what she wants from life if she doesn’t want to miss out. Then her cousin Sofia arrives, with an amazing body and a dangerously seductive lifestyle. Naïma desires only to follow her own path, so long as it leads upwards… Despite the warnings of her best friend Dodo, she and Sofia will live through unforgettable encounters during a long summer that will mark them forever.",2019,,92,0.0,5.6,5045.0,16.345,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm465231,Nate Bargatze: The Tennessee Kid,0,"Comic Nate Bargatze touches on air travel, cheap weddings, college football, chocolate milk and the perils of ordering coffee in this stand-up special.",2019,,60,0.0,7.6,1835.0,2.578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm922788,The Babysitter: Killer Queen,0,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",2020,R,101,0.0,5.8,38684.0,83.924,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ts87473,7SEEDS,1,"Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.",2019,TV-MA,25,2.0,6.3,1420.0,32.402,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
ts89881,Mr. Iglesias,1,Hilarious high school teacher Gabriel Iglesias tries to make a difference in the lives of some smart but underperforming students at his alma mater.,2019,TV-14,29,3.0,7.1,6857.0,7.974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts237751,Gameboys,1,"Teenage streamer Cairo is caught off guard when he receives a video call from a new online rival called Gavreel. He is even more surprised when the handsome stranger asks him out.

Can two gamers make romance work during the COVID-19 pandemic lockdown, or will it be game over for their love story?",2020,TV-14,27,2.0,8.4,1118.0,8.164,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ts104449,The Liberator,1,The true story of one of the bloodiest battles of World War II.,2020,TV-MA,49,1.0,7.5,6128.0,19.173,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
tm827501,Tall Girl,0,"Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",2019,PG,101,0.0,5.2,23452.0,25.358,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tm936236,Cadaver,0,"In the aftermath of a nuclear disaster, a starving family find hope in a charismatic hotel owner. Lured by the prospect of a free dinner, they discover that the evening's entertainment blurs the lines between performance and reality. Will they wind up the spectators or the spectacle?",2020,,86,0.0,5.1,9860.0,39.028,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
ts251067,The Baby-Sitters Club,1,"In this contemporary take on the beloved book series, five best friends launch a baby-sitting business that's big on fun and adventure.",2020,TV-G,27,2.0,7.3,3966.0,29.598,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts223344,The Gift,1,A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.,2019,TV-MA,43,3.0,7.0,21802.0,16.327,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
ts214861,Prank Encounters,1,takes two complete strangers who each think they're starting their first day at a new job. It's business as usual until their paths collide and these part-time jobs turn into full-time nightmares.,2019,TV-MA,23,2.0,5.2,2728.0,15.251,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
tm120072,Let It Snow,0,"In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same.",2019,PG-13,93,0.0,5.8,21828.0,14.599,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ts93054,Trinkets,1,An unexpected friendship forms when three teenage girls meet in Shoplifters Anonymous.,2019,TV-MA,26,2.0,7.0,10725.0,17.648,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm936396,Holidate,0,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",2020,,104,0.0,6.1,63070.0,13.344,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tm676311,Sightless,0,"After an attack renders her blind, Ellen Ashland withdraws from the world to recover. But soon she plunges into paranoia, unable to convince anyone that her assailant has returned to terrorize her by hiding in plain sight.",2020,,89,0.0,5.5,8368.0,9.633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tm464351,The Last Thing He Wanted,0,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.",2020,R,116,0.0,4.3,15238.0,12.128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
tm493175,ZZ Top: That Little Ol' Band from Texas,0,"The story of how three oddball teenage bluesmen became one of the biggest, most beloved bands on the planet.",2019,,91,0.0,7.5,1732.0,4.222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ts237513,Ju-On: Origins,1,A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.,2020,TV-MA,29,1.0,6.1,4546.0,20.607,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ts87986,Dolly Parton's Heartstrings,1,"Eight stories celebrating family, faith, love and forgiveness come to life in this series inspired by Dolly Parton's iconic country music catalog.",2019,TV-14,66,1.0,7.6,2107.0,4.747,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ts93611,October Faction,1,A semi-retired couple who work for a clandestine monster hunting agency discover dark family secrets and the truth about their employer after their magically inclined nigh adult kids reawaken a witch bent on revenge.,2020,TV-MA,41,1.0,6.1,10961.0,8.382,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ts85619,Hache,1,"As Helena gains the trust and love of a dangerous heroin cartel leader in Barcelona, she develops the skills she needs to eventually seize his empire.",2019,TV-MA,45,2.0,6.5,1638.0,14.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tm283581,Super Deluxe,0,"An unfaithful newly-wed wife, an estranged father, a priest and an angry son suddenly find themselves in the most unexpected predicaments, each poised to experience their destiny, all on one fateful day.",2019,NC-17,176,0.0,8.4,13680.0,7.084,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tm447439,System Crasher,0,"On her wild quest for love, 9-year-old Benni's untamed energy drives everyone around her to despair.",2019,,118,0.0,7.8,12874.0,10.356,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,0,Kimmy's a famous author and she's about to marry a prince! But first she has to foil the Reverend's evil plot. It's your move: What should Kimmy do next?,2020,PG-13,80,0.0,6.9,5376.0,8.317,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
ts100359,Medical Police,1,"Two American physicians in São Paulo, Brazil, discover a civilization-threatening virus and are recruited as government agents in a race against time and around the world to find a cure and uncover a dark conspiracy.",2020,TV-MA,24,1.0,5.9,4203.0,9.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts235862,My Unfamiliar Family,1,"A family must deal with the unresolved emotions and misunderstandings that deeply affect their relationships with each other. From the mother that wants to graduate from her marriage, to the daughter who discovers her husband's well-hidden secret, the family must learn to rely on and communicate with each other.",2020,TV-14,73,1.0,7.8,109.0,15.464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts105608,Puerta 7,1,"An unflinching exploration of Argentina's infamous soccer ""barra bravas,"" bare torso-ed soccer fans feared by the public and even police responsible for fatalities at soccer matches.",2020,TV-MA,41,1.0,5.6,560.0,6.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ts93482,The Last Kids on Earth,1,"Young teenager Jack Sullivan and a group of friends live in a decked-out tree house, playing video games, eating candy, and fighting zombies in the aftermath of a monster apocalypse.",2019,,35,4.0,7.2,1358.0,13.206,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
tm835486,Jenny Slate: Stage Fright,0,Jenny Slate's debut stand up-comedy special blends with home videos from her childhood and interviews of her with her family.,2019,,66,0.0,5.8,1291.0,3.462,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ts103360,The Barrier,1,"In 2045, Spain like the rest of the western world has been driven into a dictatorial regime by the lack of natural resources. Life in the countryside is impossible, and in the city a fence divides peoples into the powerful, and the rest.",2020,TV-MA,53,1.0,6.8,3506.0,21.052,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
ts236501,Valeria,1,A writer in a creative and marital crisis finds refuge and support in her three best friends. Based on the novels by Elisabet Benavent.,2020,TV-MA,41,2.0,6.5,5701.0,24.53,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tm511940,Lying and Stealing,0,"Ivan steals art for the Greek. He wants out but can he? He meets an actress at two of his ""jobs"". She has her own problems but helps him.",2019,R,100,0.0,5.4,5818.0,20.588,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm837756,I'm No Longer Here,0,"In Monterrey, Mexico, a young street gang spends their days dancing to slowed-down cumbia and attending parties. After a mix-up with a local cartel, their leader is forced to migrate to the U.S. but quickly longs to return home.",2019,,112,0.0,7.3,7918.0,17.342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
tm460829,Children of the Sea,0,"Ruka is a young girl whose parents are separated and whose father works in an aquarium. When two boys, Umi and Sora, who were raised in the sea by dugongs, are brought to the aquarium, Ruka feels drawn to them and begins to realize that she has the same sort of supernatural connection to the ocean that they do. Umi and Sora's special power seems to be connected to strange events that have been occurring more and more frequently, such as the appearance of sea creatures far from their home territory and the disappearance of aquarium animals around the world. However, the exact nature of the boys' power and of the abnormal events is unknown, and Ruka gets drawn into investigating the mystery that surrounds her new friends.",2019,,110,0.0,6.5,2850.0,17.945,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
ts106126,The Bonfire of Destiny,1,"After a devastating fire in 1897 Paris, three women find their lives upended by betrayal, deception, and romantic turmoil. Inspired by real events.",2019,TV-MA,50,1.0,7.6,4560.0,10.26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tm877456,9to5: The Story of A Movement,0,"A campaign against the abuse of female workers by their male bosses, which starts in early 1970s Cleveland, leads to a popular fiction film with Fonda, Parton and Tomlin.",2020,,89,0.0,7.4,238.0,1.777,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ts190462,Gentefied,1,The Morales cousins scramble to save their grandfather's taco shop--and pursue their own dreams--as gentrification shakes up their LA neighborhood.,2020,TV-MA,30,2.0,7.3,2697.0,3.205,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm459512,To All the Boys: P.S. I Still Love You,0,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,2020,PG-13,102,0.0,6.0,37471.0,38.468,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ts225430,Mystic Pop-up Bar,1,"At this mysterious late-night food cart run by an equally mysterious woman and her part-timer, customers are provided a space for respite and counseling through their dreams. But most importantly, everyone here is treated equally—living or dead.",2020,,70,1.0,8.0,2073.0,7.735,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ts218888,BNA,1,"Morphed into a raccoon beastman, Michiru seeks refuge, and answers, with the aid of wolf beastman Shirou inside the special zone of Anima-City.",2020,TV-14,24,1.0,7.2,2605.0,18.263,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tm847998,Hubie Halloween,0,"Hubie Dubois, despite his devotion to his hometown of Salem, Massachusetts (and its legendary Halloween celebration), is a figure of mockery for kids and adults alike. But this year, something really is going bump in the night, and it’s up to Hubie to save Halloween.",2020,PG-13,103,0.0,5.2,48575.0,18.454,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ts88352,Designated Survivor: 60 Days,1,"An explosion at the National Assembly kills everyone in the cabinet, leaving Park Mu-jin, the Minister of Environment, to become the next president. Park Mu-jin is a scientist-turned-politician who has no ambitions in politics, but as the acting president for 60 days, he is compelled to investigate the truth behind the attack. Based on the popular American series, Designated Survivor.",2019,,74,1.0,8.1,1274.0,7.252,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm931686,Vampires vs. the Bronx,0,Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.,2020,PG-13,86,0.0,5.6,9815.0,11.147,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ts237096,Trial by Media,1,"In this true crime docuseries, some of the most dramatic trials of all time are examined with an emphasis on how the media may have impacted verdicts.",2020,TV-MA,62,1.0,7.1,3172.0,2.792,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts83810,Cannon Busters,1,"With a maintenance robot and a deadly fugitive tagging along, friendship droid S.A.M searches for its best friend, the heir to a kingdom under siege.",2019,TV-MA,24,1.0,6.6,1200.0,4.263,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
tm461366,The Coldest Game,0,"Warsaw, Poland, during the Cuban Missile Crisis, 1962. Josh Mansky, a troubled math genius and former US chess champion, is recruited to hold a dangerous public match against the Soviet champion, while playing the deadly game of espionage hidden in the darkest shadows of a hostile territory.",2019,,104,0.0,6.2,10749.0,9.345,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
tm467299,Anthony Jeselnik: Fire in the Maternity Ward,0,"Forging his own comedic boundaries, Anthony Jeselnik revels in getting away with saying things others can't in this stand-up special shot in New York.",2019,,64,0.0,7.2,3605.0,4.278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts254537,"Good Morning, Verônica",1,"While hunting for a dating-site predator, an underused cop discovers a husband and wife with a horrific secret — and a web of conspiracy hiding it.",2020,TV-MA,45,2.0,7.5,3673.0,13.922,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ts86413,AJ and the Queen,1,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway.",2020,TV-14,51,1.0,7.4,8129.0,10.486,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts252341,Chef's Table: BBQ,1,"The Emmy-nominated series delves into the juicy, smoky world of barbecue, visiting acclaimed chefs and pitmasters in the US, Australia and Mexico.",2020,TV-14,44,1.0,7.8,1006.0,3.433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts90413,Gigantosaurus,1,"Four curious young dinosaur friends explore the mystery of Gigantosaurus, the largest, fiercest dinosaur of all, facing their individual fears and working together to solve problems during their many adventures.",2019,TV-G,13,3.0,6.4,173.0,10.686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
